id_donante,abandono,probabilidad_abandono,riesgo_categoria,antiguedad_meses,monto_promedio
2268,1,0.4246046422055084,Medio,4,40.01
2269,1,0.4536848937208008,Medio,45,25.9
2270,0,0.4147805234345076,Medio,40,40.15
2271,0,0.41608996936281867,Medio,19,36.44
2272,0,0.4609277778158125,Medio,37,25.69
2273,0,0.4701677420721069,Medio,2,29.21
2274,1,0.464282934279358,Medio,15,29.79
2275,1,0.4540037843333751,Medio,2,46.06
2276,0,0.492883231839192,Medio,11,18.6
2277,0,0.4602143261981489,Medio,45,25.62
2278,0,0.5135196679931877,Alto,23,14.18
2279,0,0.4720615448157268,Medio,10,31.24
2280,0,0.49169436613589895,Medio,3,23.76
2281,1,0.5120767393127802,Alto,5,24.98
2282,0,0.40354614469595174,Medio,3,44.85
2283,0,0.48719504468441527,Medio,38,21.77
2284,0,0.44941137511715634,Medio,13,28.4
2285,0,0.3930750574260586,Bajo,42,25.41
2286,1,0.4878937952846935,Medio,19,26.04
2287,0,0.3291697499598547,Bajo,40,57.72
2288,1,0.4441982724595274,Medio,50,12.65
2289,1,0.40251161069851227,Medio,35,36.44
2290,1,0.34829317801096593,Bajo,24,54.27
2291,0,0.3592661272132689,Bajo,24,40.79
2292,0,0.45307879411497964,Medio,17,30.47
2293,1,0.4893476022851788,Medio,40,18.27
2294,1,0.4050202208904931,Medio,10,43.05
2295,1,0.43409469769406206,Medio,2,39.37
2296,0,0.497235714154735,Medio,44,14.7
2297,0,0.43789157345861607,Medio,23,26.8
2298,1,0.4938770357559799,Medio,6,17.94
2299,1,0.545947442051455,Alto,2,8.6
2300,0,0.4752018260272708,Medio,21,17.71
2301,0,0.43529673337375063,Medio,55,31.05
2302,0,0.4223827551254012,Medio,56,35.8
2303,0,0.44443468974874245,Medio,35,26.77
2304,0,0.41998629941416066,Medio,49,43.74
2305,0,0.39151630852375596,Bajo,29,40.29
2306,0,0.46902555720958394,Medio,7,28.75
2307,0,0.4574303688460692,Medio,29,27.47
2308,0,0.4085716864130925,Medio,53,33.83
2309,0,0.41139712999496697,Medio,37,29.82
2310,0,0.506409683349534,Alto,23,15.74
2311,0,0.42863912375370095,Medio,33,27.05
2312,0,0.4300909973329039,Medio,8,36.66
2313,1,0.44061863148822206,Medio,12,43.15
2314,1,0.4137720345321606,Medio,46,39.6
2315,0,0.45761100168340835,Medio,48,33.34
2316,0,0.46174549928296077,Medio,10,44.57
2317,0,0.48369823537561063,Medio,15,34.24
2318,1,0.44166763170988177,Medio,53,29.11
2319,0,0.4126199358099194,Medio,24,44.79
2320,0,0.42104243296286287,Medio,26,37.2
2321,1,0.38369767194843185,Bajo,47,43.02
2322,0,0.4936103028433083,Medio,42,18.12
2323,0,0.4599334358410143,Medio,53,21.4
2324,0,0.46033883428780537,Medio,60,21.83
2325,0,0.4356245833171556,Medio,39,31.82
2326,1,0.3233352535153312,Bajo,58,48.24
2327,0,0.5193012219590867,Alto,3,18.61
2328,0,0.4191307752943823,Medio,2,39.05
2329,0,0.508075384384918,Alto,6,17.97
2330,0,0.40939833307170703,Medio,21,51.18
2331,0,0.5189928587856012,Alto,9,14.03
2332,0,0.4368857631742616,Medio,10,37.4
2333,0,0.40761002891119463,Medio,36,38.8
2334,0,0.40685164657319367,Medio,59,36.2
2335,0,0.4973293524620912,Medio,3,21.23
2336,0,0.4558046613534584,Medio,41,19.44
2337,0,0.3990309081584794,Bajo,24,42.72
2338,0,0.426408896368977,Medio,22,40.48
2339,0,0.3946267140771412,Bajo,49,40.35
2340,0,0.4132173890163679,Medio,14,41.56
2341,0,0.5090026619381196,Alto,42,14.64
2342,0,0.5033659491454929,Alto,45,14.34
2343,0,0.4556695080076445,Medio,44,23.29
2344,0,0.4708852231229858,Medio,27,25.2
2345,0,0.4604584723392509,Medio,33,24.14
2346,0,0.4397504371614822,Medio,60,32.77
2347,0,0.35562700442020534,Bajo,22,41.15
2348,0,0.4020120161715236,Medio,29,27.06
2349,1,0.4643237655003465,Medio,19,21.85
2350,1,0.4148584163913952,Medio,19,38.13
2351,0,0.4699002211458371,Medio,6,27.18
2352,1,0.44648218364742737,Medio,45,31.07
2353,0,0.47015805560938556,Medio,19,26.68
2354,0,0.4292418006927705,Medio,13,33.4
2355,0,0.49402476373866816,Medio,59,19.86
2356,1,0.41494440717985676,Medio,26,37.26
2357,0,0.47523815646552564,Medio,22,29.67
2358,0,0.4951393526540512,Medio,21,22.36
2359,1,0.43295158471758144,Medio,36,35.31
2360,1,0.46159025390833636,Medio,56,22.35
2361,0,0.5011339880524747,Alto,2,22.79
2362,0,0.45464083438265696,Medio,47,17.99
2363,0,0.5139256467619068,Alto,44,12.96
2364,0,0.4384692483952465,Medio,30,35.34
2365,1,0.3844282776880872,Bajo,27,41.66
2366,0,0.4670455626511141,Medio,7,25.49
2367,1,0.45076265984351793,Medio,20,22.02
2368,0,0.4791084385996555,Medio,50,11.88
2369,1,0.5034615422058494,Alto,31,8.27
2370,0,0.415452859337546,Medio,23,37.27
2371,0,0.5327494725240594,Alto,13,10.26
2372,0,0.5031636847479716,Alto,17,18.56
2373,0,0.46247404165351047,Medio,4,32.83
2374,0,0.44128376234758815,Medio,57,30.9
2375,0,0.4548034124733155,Medio,14,33.25
2376,0,0.4494692103315562,Medio,20,30.07
2377,0,0.44762042589417766,Medio,60,26.43
2378,0,0.5038625850312763,Alto,13,18.62
2379,0,0.4280230647193014,Medio,3,23.66
2380,0,0.48261599389293447,Medio,26,27.11
2381,0,0.5173503670715746,Alto,26,11.1
2382,0,0.470351804684108,Medio,18,22.14
2383,0,0.466368231085917,Medio,32,26.28
2384,1,0.46575634194968457,Medio,14,23.11
2385,0,0.4318701806071579,Medio,47,26.57
2386,0,0.3963125346372868,Bajo,3,36.69
2387,0,0.4501956199825143,Medio,1,37.91
2388,0,0.3910602841332828,Bajo,26,45.11
2389,0,0.4855214042268579,Medio,24,14.92
2390,0,0.47344168521110513,Medio,49,25.79
2391,0,0.40135824300376777,Medio,35,42.28
2392,0,0.4904964532434136,Medio,14,12.54
2393,0,0.5085310419939086,Alto,3,18.24
2394,0,0.4845609267782697,Medio,13,23.84
2395,0,0.3177582317341953,Bajo,47,50.44
2396,1,0.46840559183204694,Medio,50,20.25
2397,0,0.42817107918846303,Medio,14,40.84
2398,0,0.43793944031998394,Medio,21,29.72
2399,1,0.5117335787810566,Alto,26,18.54
2400,0,0.36700600479584616,Bajo,3,58.0
2401,0,0.45324359353215804,Medio,51,31.95
2402,0,0.4373341636128151,Medio,40,33.76
2403,1,0.43327520858399016,Medio,4,35.35
2404,0,0.4195670322254739,Medio,36,34.57
2405,0,0.36999153147783037,Bajo,51,51.52
2406,1,0.3869027811933227,Bajo,43,47.86
2407,0,0.4778235873068471,Medio,1,20.68
2408,0,0.36631474120636925,Bajo,40,50.19
2409,0,0.4817344702698524,Medio,47,23.0
2410,0,0.44514168419166056,Medio,33,33.22
2411,1,0.5035743040893415,Alto,7,15.48
2412,0,0.39991530587598095,Bajo,53,40.37
2413,1,0.4168584477415977,Medio,52,26.93
2414,1,0.4681048613412696,Medio,52,18.51
2415,0,0.3871332729915568,Bajo,56,41.89
2416,0,0.3967093735602831,Bajo,11,44.36
2417,0,0.3893249933750037,Bajo,27,44.7
2418,0,0.4989540692029008,Medio,14,14.77
2419,0,0.4027114652192657,Medio,22,45.74
2420,1,0.47555124001308313,Medio,16,26.99
2421,0,0.3380391201281256,Bajo,46,50.52
2422,1,0.4576909104965035,Medio,12,36.25
2423,1,0.40594930411936175,Medio,49,32.51
2424,1,0.4127181480217353,Medio,46,30.09
2425,1,0.45940272287153305,Medio,10,29.86
2426,0,0.4948949495010312,Medio,24,23.2
2427,1,0.4793068738147003,Medio,46,19.32
2428,0,0.46472124867723064,Medio,18,26.37
2429,0,0.42302656939242933,Medio,22,41.91
2430,0,0.5000016538784098,Alto,9,16.03
2431,0,0.4211647010720002,Medio,17,43.41
2432,0,0.46751036351891434,Medio,38,31.43
2433,0,0.4169200796506549,Medio,40,37.81
2434,0,0.40427779203392533,Medio,58,38.33
2435,0,0.42478071014016644,Medio,13,39.28
2436,0,0.4244852199997676,Medio,50,30.22
2437,1,0.400299360755391,Medio,37,30.52
2438,0,0.4396016765192731,Medio,6,38.94
2439,0,0.46514445683960653,Medio,21,19.59
2440,1,0.4626536798228859,Medio,51,18.06
2441,1,0.4448062337956531,Medio,36,25.35
2442,1,0.440928868434321,Medio,7,32.88
2443,0,0.3901892185449846,Bajo,36,49.21
2444,0,0.4703151834600319,Medio,25,30.48
2445,0,0.42324997699483036,Medio,11,50.0
2446,0,0.41872914297074604,Medio,44,35.15
2447,0,0.4746987052643118,Medio,14,25.47
2448,0,0.40160836323601207,Medio,45,41.47
2449,1,0.4662038253645239,Medio,29,27.57
2450,0,0.4441536038820105,Medio,10,32.51
2451,0,0.47827339504845834,Medio,50,16.64
2452,0,0.5029282689309202,Alto,48,14.91
2453,0,0.46328461009062594,Medio,5,35.54
2454,0,0.4547785690565574,Medio,8,41.04
2455,0,0.4009123182157921,Medio,46,49.46
2456,0,0.5053808013590952,Alto,5,21.91
2457,1,0.40630902564141047,Medio,58,44.64
2458,1,5.110110060653918e-25,Bajo,60,4314.45
2459,0,0.46177271320525193,Medio,24,25.09
2460,0,0.3951024450171904,Bajo,40,43.88
2461,0,0.3460800470438282,Bajo,57,39.44
2462,0,0.3965061399654647,Bajo,26,41.42
2463,0,0.4113797292506004,Medio,6,51.67
2464,0,0.4252895882758021,Medio,16,41.01
2465,0,0.48513864942076657,Medio,60,8.63
2466,0,0.4295036220739456,Medio,36,33.23
2467,0,0.5104310523376497,Alto,12,14.33
2468,0,0.47364596100122147,Medio,11,31.51
2469,0,0.4535119966245266,Medio,3,30.94
2470,0,0.4428064001354296,Medio,44,24.16
2471,0,0.4924860299213304,Medio,37,19.72
2472,0,0.4664971012078234,Medio,6,24.7
2473,1,0.4530008858092329,Medio,19,26.63
2474,0,0.4643509651811119,Medio,18,28.68
2475,0,0.3926160349288306,Bajo,16,31.05
2476,0,0.442541565634822,Medio,23,35.85
2477,0,0.47875312168111206,Medio,43,26.87
2478,0,0.38149168598418454,Bajo,37,42.8
2479,0,0.4645528651550736,Medio,9,29.62
2480,1,0.46717912541599677,Medio,3,39.24
2481,0,0.45781828977194683,Medio,8,26.96
2482,0,0.35330351008373884,Bajo,38,57.44
2483,0,0.4577994468786792,Medio,4,34.67
2484,1,0.41507189534281863,Medio,12,46.35
2485,0,0.41172566647335757,Medio,44,23.06
2486,0,0.4082491856519275,Medio,31,25.53
2487,0,0.417438626532574,Medio,25,27.48
2488,0,0.3705415714250071,Bajo,53,54.73
2489,0,0.4330052981008608,Medio,16,27.87
2490,0,0.4982305388096327,Medio,42,21.77
2491,0,0.39305527869128587,Bajo,54,43.01
2492,0,0.4266473830246473,Medio,14,30.59
2493,1,0.4678636191406621,Medio,13,27.82
2494,1,0.4816809961733316,Medio,41,23.9
2495,0,0.49503930841447247,Medio,7,34.89
2496,0,0.4011283674592667,Medio,12,40.63
2497,0,0.4198658804782822,Medio,37,37.88
2498,0,0.4730613231477527,Medio,50,25.21
2499,0,0.4427049737596958,Medio,4,20.12
2500,1,0.4995874628208159,Medio,2,20.19
2501,0,0.5057518844632112,Alto,35,20.55
2502,0,0.4555007466411676,Medio,58,26.28
2503,0,0.42986911285748736,Medio,44,29.41
2504,0,0.43182432938603527,Medio,3,27.29
2505,1,0.33061062444166534,Bajo,4,58.01
2506,0,0.3818963362775222,Bajo,38,34.91
2507,1,0.5012843262734985,Alto,12,17.62
2508,0,0.44243351412156684,Medio,19,36.56
2509,0,0.4662620212710682,Medio,10,33.91
2510,1,0.4968558550167173,Medio,1,19.5
2511,0,0.46196745836313463,Medio,17,32.89
2512,0,0.456976971877636,Medio,16,35.3
2513,0,0.44148120431995036,Medio,9,40.25
2514,0,0.4956655033221797,Medio,57,12.24
2515,1,0.41973912844441047,Medio,53,36.48
2516,1,0.4101272061151484,Medio,9,44.1
2517,0,0.39164984680351617,Bajo,59,48.88
2518,0,0.47044324587751063,Medio,55,17.74
2519,1,0.4814552967004286,Medio,9,28.54
2520,0,0.4720613683250765,Medio,12,29.51
2521,0,0.3941128806936069,Bajo,55,36.76
2522,0,0.44006896596303324,Medio,41,28.35
2523,0,0.4410257237083516,Medio,15,22.85
2524,0,0.46072102352298516,Medio,2,32.17
2525,0,0.4853838253903379,Medio,11,26.62
2526,0,0.43166292729445993,Medio,11,35.62
2527,0,0.48631079755701323,Medio,8,21.9
2528,0,0.4043821766858048,Medio,55,19.78
2529,0,0.41222950504760025,Medio,32,43.15
2530,0,0.4240486543388019,Medio,6,52.73
2531,0,0.3585997833448906,Bajo,53,48.22
2532,0,0.47056249847783194,Medio,20,29.28
2533,0,0.3910614084955564,Bajo,39,40.55
2534,0,0.4839732514902434,Medio,35,23.14
2535,0,0.49376739928090246,Medio,8,35.08
2536,0,0.4575850330232226,Medio,50,24.16
2537,0,0.4014938161020763,Medio,49,42.57
2538,0,0.3825858715569699,Bajo,43,41.23
2539,0,0.368173927352801,Bajo,34,50.76
2540,0,0.4461780284875681,Medio,57,27.71
2541,0,0.4058730283077402,Medio,53,45.79
2542,0,0.40903682324791646,Medio,59,35.06
2543,0,0.44447601090539346,Medio,56,30.75
2544,1,0.44507722443335174,Medio,19,33.37
2545,0,0.39305452170889,Bajo,7,46.98
2546,0,0.4633153181368222,Medio,31,28.68
2547,0,0.4699176020620084,Medio,18,29.19
2548,1,0.5377399231216093,Alto,40,9.34
2549,0,0.46668107438788375,Medio,14,28.53
2550,0,0.4497139154653254,Medio,39,32.64
2551,0,0.4484778916152546,Medio,60,22.38
2552,1,0.48881128555709197,Medio,53,19.92
2553,0,0.47792332401611687,Medio,60,11.49
2554,0,0.46890302877164586,Medio,59,24.15
2555,0,0.40287196614385606,Medio,36,44.21
2556,0,0.47511393869755536,Medio,17,15.18
2557,0,0.4258446853265935,Medio,37,37.89
2558,0,0.4326032014923685,Medio,44,38.79
2559,0,0.3776438388116437,Bajo,9,54.53
2560,0,0.39651546602753573,Bajo,58,40.38
2561,0,0.42139529134817266,Medio,20,39.55
2562,0,0.4320729574127628,Medio,45,33.68
2563,0,0.45343870838431555,Medio,57,30.01
2564,1,0.4470744183112523,Medio,28,38.52
2565,0,0.3971236678411972,Bajo,50,42.49
2566,0,0.47096007108552224,Medio,20,31.7
2567,0,0.40265069137738874,Medio,41,42.92
2568,0,0.3579338755554331,Bajo,36,58.83
2569,1,0.42198010768467886,Medio,53,30.71
2570,0,0.47407566473301566,Medio,27,30.99
2571,0,0.4667805984147678,Medio,8,29.08
2572,0,0.4594239906433791,Medio,32,31.34
2573,0,0.4313221381883247,Medio,1,42.23
2574,0,0.43943138742361143,Medio,17,30.87
2575,0,0.43536398510607577,Medio,57,31.89
2576,0,0.4589772840678568,Medio,9,27.5
2577,0,0.4281989383677214,Medio,20,34.89
2578,0,0.4858864970331184,Medio,45,24.97
2579,0,0.498808566411199,Medio,32,17.74
2580,0,0.48938748187503817,Medio,2,34.48
2581,1,0.3653635403726496,Bajo,32,49.79
2582,0,0.40043050369873345,Medio,45,27.1
2583,1,0.5258918530308208,Alto,9,19.59
2584,0,0.41472940106845396,Medio,30,49.16
2585,0,0.4665523770281506,Medio,20,30.46
2586,0,0.4030723946595597,Medio,38,39.45
2587,0,0.43912307541267587,Medio,60,22.71
2588,1,0.4782883377139655,Medio,1,30.1
2589,1,0.4066014871025143,Medio,60,44.01
2590,0,0.4277643621090926,Medio,57,31.31
2591,0,0.4305892513022263,Medio,5,31.43
2592,1,0.4985327154436268,Medio,35,15.11
2593,0,0.40659811484959335,Medio,36,37.87
2594,0,0.4794376102513117,Medio,1,22.14
2595,0,0.43328554943140424,Medio,14,41.2
2596,0,0.48867314621784996,Medio,9,32.02
2597,0,0.422009986118581,Medio,30,32.91
2598,1,0.4173549721976672,Medio,24,37.73
2599,0,0.44861913838174106,Medio,4,33.75
2600,0,0.3709494058899751,Bajo,50,47.18
2601,1,0.42343352749425944,Medio,14,45.6
2602,0,0.4324220320687196,Medio,25,17.83
2603,0,0.45023046643865705,Medio,4,28.29
2604,0,0.3981851797347727,Bajo,25,38.37
2605,0,0.48099992729477214,Medio,10,20.57
2606,0,0.49972620103431376,Medio,35,14.32
2607,1,0.43331157664423076,Medio,55,22.4
2608,0,0.4741154936493704,Medio,7,28.85
2609,0,0.46231734894024357,Medio,42,20.65
2610,0,0.5076334230030688,Alto,13,18.86
2611,0,0.5138972561073641,Alto,4,12.21
2612,0,0.36912712035947326,Bajo,50,41.47
2613,0,0.4175524472621183,Medio,43,39.31
2614,0,0.3620575511370247,Bajo,57,32.79
2615,0,0.4299552687465656,Medio,36,31.0
2616,0,0.42257339036826586,Medio,56,35.45
2617,0,0.47631419535708774,Medio,14,20.02
2618,0,0.40994144570849445,Medio,18,42.53
2619,0,0.5031246607846681,Alto,8,30.93
2620,0,0.4032172930480566,Medio,32,39.18
2621,0,0.4342818349205178,Medio,27,38.76
2622,0,0.4203716730150187,Medio,42,35.34
2623,0,0.43696725576590917,Medio,37,33.13
2624,0,0.450262355323017,Medio,23,32.38
2625,0,0.4708632564324663,Medio,7,29.37
2626,0,0.431373561697058,Medio,12,34.83
2627,0,0.4299598013897374,Medio,25,32.06
2628,0,0.5136457901245619,Alto,3,25.13
2629,0,0.4459869134592704,Medio,26,36.1
2630,0,0.47197146232685294,Medio,4,32.81
2631,0,0.4006315436026673,Medio,42,42.1
2632,0,0.4414806772490758,Medio,36,11.9
2633,0,0.463355079395576,Medio,15,30.36
2634,0,0.463552919466065,Medio,32,22.75
2635,0,0.4591902061850288,Medio,29,24.82
2636,0,0.435100006451071,Medio,10,35.6
2637,0,0.4554521318641182,Medio,21,15.64
2638,0,0.4264269184229346,Medio,54,31.33
2639,1,0.4709840289491404,Medio,16,30.3
2640,0,0.4638512145381238,Medio,47,19.5
2641,0,0.4722818787044073,Medio,19,31.58
2642,0,0.45406407236655544,Medio,29,22.38
2643,0,0.372649419520743,Bajo,52,51.97
2644,0,0.4079232125379705,Medio,51,42.02
2645,0,0.44497620376156666,Medio,18,30.67
2646,0,0.43090168930177486,Medio,58,25.68
2647,0,0.40515486464148365,Medio,44,35.04
2648,0,0.4056303944235567,Medio,57,37.67
2649,0,0.44627663251839755,Medio,16,32.55
2650,1,0.5083894782675962,Alto,1,19.85
2651,0,0.4284048981331259,Medio,48,27.9
2652,1,0.4054637103261836,Medio,2,30.78
2653,1,0.41418517393678433,Medio,56,32.9
2654,1,0.4189658220421434,Medio,15,33.13
2655,0,0.4143986531322914,Medio,39,37.31
2656,0,0.3849566828136045,Bajo,28,43.42
2657,0,0.4467071257691419,Medio,1,40.13
2658,0,0.40214766918008865,Medio,5,35.9
2659,0,0.4696077772144408,Medio,42,17.42
2660,0,0.4453670040965581,Medio,22,41.86
2661,0,0.4114343685709113,Medio,53,38.19
2662,0,0.4817274434608592,Medio,36,27.44
2663,0,0.4460784338462115,Medio,46,30.3
2664,0,0.5027743152955735,Alto,13,30.66
2665,0,0.4638992405558368,Medio,1,25.62
2666,0,0.5004619300036938,Alto,16,12.52
2667,0,0.4848394229653336,Medio,55,18.83
2668,0,0.4755990041615949,Medio,41,20.93
2669,1,0.5019469489959516,Alto,22,10.32
2670,0,0.4695481239472484,Medio,32,18.87
2671,1,0.3924363483574687,Bajo,16,41.41
2672,0,0.4102681686870065,Medio,51,34.86
2673,1,0.4864982226687867,Medio,15,20.29
2674,0,0.457569453213283,Medio,58,23.12
2675,0,0.39850792997746065,Bajo,46,42.29
2676,0,0.348190078129272,Bajo,52,42.04
2677,0,0.42765780995479746,Medio,42,30.7
2678,0,0.41572753685930564,Medio,53,41.75
2679,0,0.49418047300302664,Medio,12,22.34
2680,0,0.3957197597188568,Bajo,60,32.27
2681,1,0.47176323312395746,Medio,1,15.26
2682,0,0.44026022720394375,Medio,53,26.36
2683,0,0.46316137929991247,Medio,17,30.28
2684,0,0.5019825606383437,Alto,41,13.15
2685,0,0.38690661107476226,Bajo,55,35.93
2686,0,0.4236159543696895,Medio,51,37.6
2687,1,0.38819008231373126,Bajo,57,40.11
2688,0,0.3735587963504691,Bajo,50,53.34
2689,0,0.45162394167274833,Medio,28,34.17
2690,0,0.4549019649624651,Medio,7,29.36
2691,0,0.5014168685635397,Alto,9,13.98
2692,0,0.47810212340134167,Medio,22,33.92
2693,0,0.4238095134606895,Medio,26,35.59
2694,0,0.44759326977321345,Medio,53,16.44
2695,1,0.4071099500032574,Medio,12,27.6
2696,0,0.4356300212605892,Medio,7,30.11
2697,0,0.3964344899531602,Bajo,46,35.3
2698,0,0.4080822072345031,Medio,47,38.56
2699,0,0.483848778968535,Medio,15,24.63
2700,0,0.4584955886018991,Medio,38,32.01
2701,0,0.4488976563608363,Medio,21,35.74
2702,0,0.4759971616230863,Medio,14,28.18
2703,0,0.44870854361283885,Medio,2,25.79
2704,1,0.4472923739727376,Medio,8,37.13
2705,0,0.47126686631753006,Medio,45,28.22
2706,0,0.4500732309123805,Medio,55,18.03
2707,0,0.43758633597336677,Medio,6,43.73
2708,0,0.49358008092742783,Medio,37,19.14
2709,0,0.4691420822468888,Medio,37,29.05
2710,0,0.4390896197921515,Medio,57,33.22
2711,0,0.45658488301375766,Medio,33,34.55
2712,0,0.4291432342069853,Medio,41,31.7
2713,1,0.5098559137746238,Alto,6,9.42
2714,0,0.43511524428148285,Medio,52,22.97
2715,0,0.4507100384718274,Medio,26,32.96
2716,0,0.45333198893378657,Medio,39,28.91
2717,0,0.40087282797124957,Medio,41,35.12
2718,0,0.43372189754617985,Medio,37,40.21
2719,1,0.4400786863651377,Medio,14,35.07
2720,0,0.46637591309455134,Medio,37,22.71
2721,0,0.4648688197978612,Medio,8,24.61
2722,0,0.37088360684600813,Bajo,39,46.31
2723,0,0.4006199197321892,Medio,13,28.21
2724,0,0.45749383813113037,Medio,13,29.05
2725,0,0.4229042732319608,Medio,40,35.1
2726,0,0.3923953750143471,Bajo,43,42.37
2727,0,0.5078878533309944,Alto,28,20.99
2728,0,0.4228068881369519,Medio,58,25.04
2729,1,0.5349034096597598,Alto,18,13.96
2730,1,0.43744373425428745,Medio,57,27.04
2731,0,0.395300475518524,Bajo,19,35.68
2732,0,0.474697414633661,Medio,38,26.36
2733,1,0.41067752805552893,Medio,32,47.6
2734,0,0.46526655212435425,Medio,22,31.16
2735,1,0.47846569242274584,Medio,2,28.98
2736,0,0.4627701357240614,Medio,60,26.48
2737,0,0.5258529193243123,Alto,13,16.4
2738,0,0.43055975595003576,Medio,23,29.1
2739,0,0.41516126168188844,Medio,25,33.58
2740,0,0.48529027797314633,Medio,28,28.82
2741,0,0.43722384970532496,Medio,58,32.31
2742,0,0.46325863597010286,Medio,11,23.29
2743,0,0.46076423776539155,Medio,33,17.55
2744,0,0.44127161035871326,Medio,24,28.94
2745,1,0.4728533270238271,Medio,2,32.21
2746,0,0.4447125757111759,Medio,30,28.31
2747,0,0.4513265191377415,Medio,17,32.04
2748,1,0.4225703395622979,Medio,40,37.77
2749,0,0.4244277795088995,Medio,34,37.73
2750,0,0.4051225207688567,Medio,38,38.57
2751,0,0.4293642004891753,Medio,22,40.05
2752,0,0.45410510116515507,Medio,5,34.97
2753,1,0.4267790785710013,Medio,48,33.56
2754,0,0.39102513086817475,Bajo,40,49.43
2755,0,0.41158591821717044,Medio,51,37.84
2756,0,0.47543267501282244,Medio,16,21.55
2757,0,0.5152694267119761,Alto,13,11.37
2758,0,0.45857097140795333,Medio,26,27.59
2759,0,0.4095961789441082,Medio,31,36.25
2760,0,0.425196392645217,Medio,52,39.59
2761,0,0.5130203499068146,Alto,39,17.5
2762,0,0.4085552134249792,Medio,48,37.29
2763,0,0.4019194922973136,Medio,23,41.35
2764,0,0.43349566862043304,Medio,48,36.09
2765,0,0.4444786691870873,Medio,12,34.16
2766,0,0.40052813849722213,Medio,14,28.67
2767,0,0.41902899145867045,Medio,56,25.4
2768,1,0.4544352249491702,Medio,18,37.86
2769,0,0.4147720363075791,Medio,27,35.83
2770,0,0.416328746216438,Medio,28,26.73
2771,0,0.3878977783834279,Bajo,18,55.42
2772,1,0.4889035056522908,Medio,16,14.9
2773,0,0.4468110890355167,Medio,52,27.68
2774,0,0.45873977391195464,Medio,16,22.29
2775,1,0.4245776236408153,Medio,13,33.84
2776,0,0.45839269837731433,Medio,58,10.51
2777,0,0.3939166502208403,Bajo,29,42.69
2778,0,0.45657488231501236,Medio,9,40.05
2779,0,0.4273399529964622,Medio,26,32.67
2780,0,0.4592552075287414,Medio,28,26.9
2781,0,0.4218587027998567,Medio,41,37.16
2782,0,0.4581862456441089,Medio,13,33.29
2783,1,0.4173231468258206,Medio,36,39.52
2784,0,0.5012339639376073,Alto,9,28.78
2785,0,0.4441675237157879,Medio,47,28.19
2786,0,0.45277409495786064,Medio,14,40.78
2787,0,0.45544513624976296,Medio,51,36.34
2788,0,0.49890128669974665,Medio,12,28.26
2789,0,0.39314720154450056,Bajo,53,33.68
2790,0,0.4376011368061942,Medio,58,31.85
2791,0,0.4053083120266016,Medio,57,34.67
2792,1,0.4290453120950899,Medio,32,42.69
2793,0,0.42283588625224816,Medio,38,26.5
2794,0,0.4919427262442871,Medio,3,23.55
2795,0,0.4247001027376195,Medio,58,32.74
2796,1,0.47089850287616913,Medio,57,24.63
2797,0,0.4515886067861309,Medio,54,20.89
2798,1,0.4270559478159839,Medio,52,39.94
2799,0,0.458370296334962,Medio,16,27.13
2800,1,0.5082629851559064,Alto,20,11.32
2801,0,0.4010931751131609,Medio,32,38.47
2802,0,0.44888186413443215,Medio,56,25.62
2803,1,0.3983736703378358,Bajo,23,35.78
2804,0,0.40931946109011547,Medio,17,40.83
2805,1,0.4030441829538736,Medio,16,31.9
2806,0,0.5153849619020078,Alto,38,9.65
2807,0,0.5034440135499562,Alto,8,10.36
2808,0,0.4803937988786906,Medio,19,23.28
2809,0,0.42301237534070296,Medio,30,29.43
2810,0,0.39359358960847124,Bajo,57,42.0
2811,0,0.42432864929563463,Medio,58,32.91
2812,1,0.37976751649257745,Bajo,34,56.17
2813,1,0.48428080375046184,Medio,14,15.09
2814,0,0.4643218376116445,Medio,22,31.21
2815,0,0.457014457783802,Medio,44,25.55
2816,0,0.43799104401197214,Medio,17,32.35
2817,0,0.36400976922602346,Bajo,60,47.52
2818,0,0.35950635684000415,Bajo,59,48.15
2819,0,0.4741682837245639,Medio,15,30.54
2820,0,0.350800117356451,Bajo,50,38.62
2821,0,0.4463898819515299,Medio,48,32.16
2822,0,0.4611089481589565,Medio,32,19.25
2823,0,0.4665424796930736,Medio,13,30.14
2824,0,0.4756169097255876,Medio,21,24.95
2825,0,0.4493819999267805,Medio,49,29.37
2826,0,0.4443422982697849,Medio,40,21.48
2827,0,0.426403602912603,Medio,33,31.55
2828,0,0.40888113110061647,Medio,57,33.06
2829,0,0.41030033215781875,Medio,58,37.04
2830,0,0.4334183583655004,Medio,27,33.1
2831,0,0.40228868077684676,Medio,35,46.35
2832,0,0.41494960577348977,Medio,16,51.92
2833,0,0.46996408145187446,Medio,28,25.95
2834,0,0.3960925353062689,Bajo,34,39.7
2835,0,0.3686927829472957,Bajo,47,51.15
2836,0,0.4329434890144836,Medio,1,39.96
2837,0,0.3945012960208996,Bajo,41,37.17
2838,0,0.4761444348351719,Medio,48,11.78
2839,0,0.4543815855104003,Medio,31,24.42
2840,0,0.4284195860991309,Medio,36,25.88
2841,0,0.4114285405256819,Medio,44,43.87
2842,0,0.5073041815031927,Alto,33,22.69
2843,0,0.4563798207020651,Medio,33,29.15
2844,0,0.42570048422298423,Medio,39,38.4
2845,0,0.48012288096076317,Medio,18,22.24
2846,0,0.42561718880865557,Medio,23,32.79
